start date,end date,train_valid_period(years),test_period(months),train_period(years),topk,feature_selection,Annual Return,MDD,Calmar Ratio
2017-02-01,2017-02-28,16,1,15,10,,0.6363,-0.0093,68.41935483870968
2017-03-01,2017-03-31,16,1,15,10,,0.4504,-0.0204,22.07843137254902
2017-04-03,2017-04-28,16,1,10,10,mi,-0.1393,-0.0179,-7.782122905027934
2017-05-01,2017-05-31,16,1,10,10,mi,0.2157,-0.0207,10.420289855072465
