start date,end date,train_valid_period(years),test_period(months),train_period(years),topk,feature_selection,Annual Return,MDD,Calmar Ratio
2017-02-01,2017-02-28,16,1,15,10,,0.4565,-0.0105,43.476190476190474
2017-03-01,2017-03-31,16,1,15,10,,0.4204,-0.0248,16.951612903225808
2017-04-03,2017-04-28,16,1,10,10,mi,0.1895,-0.0368,5.149456521739131
2017-05-01,2017-05-31,16,1,10,10,mi,0.1617,-0.0221,7.316742081447964
