start date,end date,train_valid_period(years),test_period(months),train_period(years),topk,feature_selection,Annual Return,MDD,Calmar Ratio
2017-02-01,2017-02-28,16,1,15,10,,-0.1239,-0.0186,-6.661290322580646
2017-03-01,2017-03-31,16,1,10,10,boruta,0.1675,-0.0264,6.34469696969697
2017-04-03,2017-04-28,16,1,15,10,boruta,0.3798,-0.0316,12.018987341772151
2017-05-01,2017-05-31,16,1,15,10,,-0.2296,-0.0486,-4.724279835390947
