start date,end date,train_valid_period(years),test_period(months),train_period(years),topk,feature_selection,Annual Return,MDD,Calmar Ratio
2021-01-04,2021-01-29,16,1,15,10,boruta,-0.3786,-0.1172,-3.23037542662116
2021-02-01,2021-02-26,16,1,15,10,boruta,0.6015,-0.0312,19.278846153846157
2021-03-01,2021-03-31,16,1,10,10,boruta,1.154,-0.0328,35.18292682926829
2021-04-01,2021-04-30,16,1,15,10,boruta,-0.1865,-0.0466,-4.002145922746781
2021-05-03,2021-05-28,16,1,15,10,boruta,0.3433,-0.0407,8.434889434889435
2021-06-01,2021-06-30,16,1,10,10,boruta,0.8922,-0.009,99.13333333333334
2021-07-01,2021-07-30,16,1,10,10,boruta,-0.5325,-0.1038,-5.130057803468207
2021-08-02,2021-08-31,16,1,10,10,boruta,0.1872,-0.1134,1.650793650793651
2021-09-01,2021-09-30,16,1,10,10,boruta,-0.3128,-0.0528,-5.924242424242425
2021-10-01,2021-10-29,16,1,15,10,boruta,0.4943,-0.0292,16.928082191780824
2021-11-01,2021-11-30,16,1,15,10,boruta,-0.8374,-0.1344,-6.230654761904763
2021-12-01,2021-12-31,16,1,10,10,boruta,1.4848,-0.0626,23.71884984025559
2022-01-03,2022-01-31,16,1,10,10,boruta,0.0593,-0.0624,0.9503205128205129
2022-02-01,2022-02-28,16,1,10,10,boruta,-0.6424,-0.1949,-3.296049256028733
2022-03-01,2022-03-30,16,1,15,10,boruta,2.5672,-0.0402,63.86069651741294
